,EmailMessageId,EmailConversationId,EmailMessagePermaKey,TenantPermaKey,AuthorPermaKey,UserProfilePermaKey,EmailParticipantsTypeId,TimeSinceLastEmail,IsReply,IsForward,Label
8719,383000907,179103148,41ycLNWh7brV,36QJLLhlWlGt,,2dzSfgD8qBl7,2.0,1.0,1,0,3
8720,387159900,163103537,2gH6kydJTN9M,JybMyxk8QhF,4L75WcVB5zGV,2C8NJ5H73zqL,2.0,242.0,1,0,4
8721,383008632,163103537,6QlHTYTVSyv,JybMyxk8QhF,4L75WcVB5zGV,2C8NJ5H73zqL,2.0,2.0,1,0,4
8722,383008632,163103537,6QlHTYTVSyv,JybMyxk8QhF,4L75WcVB5zGV,2C8NJ5H73zqL,2.0,2.0,1,0,4
8723,387159900,163103537,2gH6kydJTN9M,JybMyxk8QhF,4L75WcVB5zGV,2C8NJ5H73zqL,2.0,242.0,1,0,4
8724,383069351,179103148,3pHt6gjpTrGR,36QJLLhlWlGt,2dzSfgD8qBl7,2dzSfgD8qBl7,2.0,5.0,1,0,3
8725,393730339,164968650,4Dfnx8sbFDrb,dzwJZhSjBPX,,2gNTdTq9wZhl,3.0,660.0,1,0,3
8726,383720336,172383315,kpSkP4RLTTv,rNclscxS4Wg,3NwmDqDnyFjY,3NwmDqDnyFjY,2.0,24.0,1,0,4
8727,383208873,155754634,yY6mW7hd31j,FdZQTcsggjj,4dgsJMntnbBx,4dgsJMntnbBx,3.0,1.0,1,0,3
8728,384665360,155754634,48XvlWRsspjq,FdZQTcsggjj,,4dgsJMntnbBx,3.0,71.0,1,0,3
8729,385575982,144305337,4rLyvgpY7Lbh,3fHdfsqsgpNc,4fXwmmJQ2zDX,4fXwmmJQ2zDX,2.0,150.0,1,0,4
8730,385575982,144305337,4rLyvgpY7Lbh,3fHdfsqsgpNc,4fXwmmJQ2zDX,4fXwmmJQ2zDX,2.0,150.0,1,0,4
8731,385575982,144305337,4rLyvgpY7Lbh,3fHdfsqsgpNc,4fXwmmJQ2zDX,4fXwmmJQ2zDX,2.0,150.0,1,0,4
8732,383307811,130214147,zFwwbN1Vblw,STQjW9z1Dps,,2BF3Vw8HbbTq,3.0,0.0,1,0,3
8733,383307811,130214147,zFwwbN1Vblw,STQjW9z1Dps,,4ztVSWWhht4R,3.0,0.0,1,0,3
8734,383315829,130214147,nwCkt6XggX7,STQjW9z1Dps,,2BF3Vw8HbbTq,3.0,0.0,1,0,3
8735,383315829,130214147,nwCkt6XggX7,STQjW9z1Dps,,4ztVSWWhht4R,3.0,0.0,1,0,3
8736,386198355,172179365,2b4FFbhVR9Pb,2v8PtdrP1Cx3,4cdxfkrscbR8,41f7N9MbPhq,2.0,172.0,1,0,4
8737,386198355,172179365,2b4FFbhVR9Pb,2v8PtdrP1Cx3,4cdxfkrscbR8,42dcBk4S5j1G,2.0,172.0,1,0,4
8738,383572670,115584820,49Fxx7qGlzrV,4369RTb3ntnJ,4rwg1JMbHjmn,4rwg1JMbHjmn,2.0,3.0,1,0,4
8739,383636237,115584820,3QL94wnMDhtw,4369RTb3ntnJ,21gVf25SxgLV,4rwg1JMbHjmn,2.0,3.0,1,0,4
8740,385028059,115584820,36N4ClbFVF84,4369RTb3ntnJ,4rwg1JMbHjmn,4rwg1JMbHjmn,2.0,103.0,1,0,4
8741,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2FfSl2fc6N4x,2.0,1.0,1,0,4
8742,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2FfSl2fc6N4x,2.0,1.0,1,0,4
8743,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2FfSl2fc6N4x,2.0,1.0,1,0,4
8744,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,45PwRpSFvjVT,2.0,1.0,1,0,4
8745,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,45PwRpSFvjVT,2.0,1.0,1,0,4
8746,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,45PwRpSFvjVT,2.0,1.0,1,0,4
8747,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,Gl6Zn5dTGC4,2.0,1.0,1,0,4
8748,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,Gl6Zn5dTGC4,2.0,1.0,1,0,4
8749,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,Gl6Zn5dTGC4,2.0,1.0,1,0,4
8750,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2Bdk4QBVWs8P,2.0,1.0,1,0,4
8751,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2Bdk4QBVWs8P,2.0,1.0,1,0,4
8752,384297270,122864506,2d9Xjbvvlwjx,Jf6yZsmpzzX,Gl6Zn5dTGC4,2Bdk4QBVWs8P,2.0,1.0,1,0,4
8753,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2Bdk4QBVWs8P,2.0,170.0,1,0,4
8754,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2FfSl2fc6N4x,2.0,170.0,1,0,4
8755,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2FfSl2fc6N4x,2.0,170.0,1,0,4
8756,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,45PwRpSFvjVT,2.0,170.0,1,0,4
8757,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,45PwRpSFvjVT,2.0,170.0,1,0,4
8758,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,45PwRpSFvjVT,2.0,170.0,1,0,4
8759,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,Gl6Zn5dTGC4,2.0,170.0,1,0,4
8760,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,Gl6Zn5dTGC4,2.0,170.0,1,0,4
8761,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,Gl6Zn5dTGC4,2.0,170.0,1,0,4
8762,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2Bdk4QBVWs8P,2.0,170.0,1,0,4
8763,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2Bdk4QBVWs8P,2.0,170.0,1,0,4
8764,386972093,122864506,cQstRjWbXQW,Jf6yZsmpzzX,3lzgLgymWjnP,2FfSl2fc6N4x,2.0,170.0,1,0,4
8765,388050327,140063100,9z4b44HXQJ8,3Bhx1lcF38ZG,2TQxRtVkQdqk,FNzTWRgFwxc,2.0,261.0,1,0,3
8766,388050327,140063100,9z4b44HXQJ8,3Bhx1lcF38ZG,2TQxRtVkQdqk,kpGzTXGY6l3,2.0,261.0,1,0,3
8767,388050327,140063100,9z4b44HXQJ8,3Bhx1lcF38ZG,2TQxRtVkQdqk,wMpwP9pg3vx,2.0,261.0,1,0,3
8768,384394493,145115952,466YxRYlBczH,9cN5c5M89hj,47jkH7jhvmH3,cgWwh2D7c6Z,3.0,0.0,1,0,3
8769,384394493,145115952,466YxRYlBczH,9cN5c5M89hj,47jkH7jhvmH3,47jkH7jhvmH3,3.0,0.0,1,0,3
8770,384554170,108483111,22QYDbFclCj7,38hXfqNyg8qv,H8mTZvwrk9T,H8mTZvwrk9T,2.0,7.0,1,0,3
8771,384645368,108483111,3zwfjHfglgY1,38hXfqNyg8qv,3RbllCF6fy7T,H8mTZvwrk9T,2.0,5.0,1,0,3
8772,385184659,147189079,3nrB7BTGft2f,42DVNwZlzTSX,3WYg5vfxq7wv,3WYg5vfxq7wv,2.0,68.0,1,0,3
8773,384647405,108483111,wpnPYj6gS6h,38hXfqNyg8qv,H8mTZvwrk9T,H8mTZvwrk9T,2.0,0.0,1,0,3
8774,384665947,108483111,3xLJY8HdPDx2,38hXfqNyg8qv,3RbllCF6fy7T,H8mTZvwrk9T,2.0,0.0,1,0,3
8775,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8776,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8777,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8778,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8779,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8780,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8781,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8782,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8783,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8784,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8785,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8786,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8787,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8788,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
8789,396703893,102443509,tCmBv2NVcPF,4BnfPyktjcQL,2l6VqNzM3MX8,43QhpDcfn8Jc,2.0,768.0,1,0,4
