,EmailMessageId,EmailConversationId,EmailMessagePermaKey,TenantPermaKey,AuthorPermaKey,UserProfilePermaKey,EmailParticipantsTypeId,TimeSinceLastEmail,IsReply,IsForward,Label
198,379890966,43152934,46,44,36,0,2,1149,1,0,4
199,379890966,43152934,46,44,36,0,2,1149,1,0,4
200,379890966,43152934,46,44,36,0,2,1149,1,0,4
201,379890966,43152934,46,44,36,0,2,1149,1,0,4
202,379890966,43152934,46,44,36,0,2,1149,1,0,4
203,379890966,43152934,46,44,36,0,2,1149,1,0,4
204,379890966,43152934,46,44,36,0,2,1149,1,0,4
205,379890966,43152934,46,44,36,0,2,1149,1,0,4
206,379890966,43152934,46,44,36,0,2,1149,1,0,4
207,379890966,43152934,46,44,36,0,2,1149,1,0,4
208,379890966,43152934,46,44,36,0,2,1149,1,0,4
209,379890966,43152934,46,44,36,0,2,1149,1,0,4
210,379890966,43152934,46,44,36,0,2,1149,1,0,4
211,379890966,43152934,46,44,36,0,2,1149,1,0,4
212,379890966,43152934,46,44,36,0,2,1149,1,0,4
213,379890966,43152934,46,44,36,0,2,1149,1,0,4
214,379890966,43152934,46,44,36,0,2,1149,1,0,4
215,379890966,43152934,46,44,36,0,2,1149,1,0,4
216,379890966,43152934,46,44,36,0,2,1149,1,0,4
217,379890966,43152934,46,44,36,0,2,1149,1,0,4
218,379890966,43152934,46,44,36,0,2,1149,1,0,4
219,379890966,43152934,46,44,36,0,2,1149,1,0,4
220,379890966,43152934,46,44,36,0,2,1149,1,0,4
221,379890966,43152934,46,44,36,0,2,1149,1,0,4
222,379890966,43152934,46,44,36,0,2,1149,1,0,4
223,379890966,43152934,46,44,36,0,2,1149,1,0,4
224,379890966,43152934,46,44,36,0,2,1149,1,0,4
225,379890966,43152934,46,44,36,0,2,1149,1,0,4
226,379890966,43152934,46,44,36,0,2,1149,1,0,4
227,379890966,43152934,46,44,36,0,2,1149,1,0,4
228,379890966,43152934,46,44,36,0,2,1149,1,0,4
229,379890966,43152934,46,44,36,0,2,1149,1,0,4
230,379890966,43152934,46,44,36,0,2,1149,1,0,4
231,379890966,43152934,46,44,36,0,2,1149,1,0,4
232,379890966,43152934,46,44,36,0,2,1149,1,0,4
233,379890966,43152934,46,44,36,0,2,1149,1,0,4
234,379890966,43152934,46,44,36,0,2,1149,1,0,4
235,379890966,43152934,46,44,36,0,2,1149,1,0,4
236,379890966,43152934,46,44,36,0,2,1149,1,0,4
237,379890966,43152934,46,44,36,0,2,1149,1,0,4
238,379890966,43152934,46,44,36,0,2,1149,1,0,4
239,379890966,43152934,46,44,36,0,2,1149,1,0,4
240,379890966,43152934,46,44,36,0,2,1149,1,0,4
241,379890966,43152934,46,44,36,0,2,1149,1,0,4
242,379890966,43152934,46,44,36,0,2,1149,1,0,4
243,379890966,43152934,46,44,36,0,2,1149,1,0,4
244,379890966,43152934,46,44,36,0,2,1149,1,0,4
245,379890966,43152934,46,44,36,0,2,1149,1,0,4
246,379890966,43152934,46,44,36,0,2,1149,1,0,4
247,379890966,43152934,46,44,36,0,2,1149,1,0,4
248,379890966,43152934,46,44,36,0,2,1149,1,0,4
249,379890966,43152934,46,44,36,0,2,1149,1,0,4
250,379890966,43152934,46,44,36,0,2,1149,1,0,4
251,379890966,43152934,46,44,36,0,2,1149,1,0,4
252,379890966,43152934,46,44,36,0,2,1149,1,0,4
253,379890966,43152934,46,44,36,0,2,1149,1,0,4
254,379890966,43152934,46,44,36,0,2,1149,1,0,4
255,379890966,43152934,46,44,36,0,2,1149,1,0,4
256,379890966,43152934,46,44,36,0,2,1149,1,0,4
257,379890966,43152934,46,44,36,0,2,1149,1,0,4
258,379890966,43152934,46,44,36,0,2,1149,1,0,4
259,379890966,43152934,46,44,36,0,2,1149,1,0,4
260,379890966,43152934,46,44,36,0,2,1149,1,0,4
261,379890966,43152934,46,44,36,0,2,1149,1,0,4
262,379890966,43152934,46,44,36,0,2,1149,1,0,4
263,379890966,43152934,46,44,36,0,2,1149,1,0,4
264,379890966,43152934,46,44,36,0,2,1149,1,0,4
265,379890966,43152934,46,44,36,0,2,1149,1,0,4
266,379890966,43152934,46,44,36,0,2,1149,1,0,4
267,379890966,43152934,46,44,36,0,2,1149,1,0,4
268,379890966,43152934,46,44,36,0,2,1149,1,0,4
269,379890966,43152934,46,44,36,0,2,1149,1,0,4
270,379890966,43152934,46,44,36,0,2,1149,1,0,4
271,379890966,43152934,46,44,36,0,2,1149,1,0,4
272,379890966,43152934,46,44,36,0,2,1149,1,0,4
273,379890966,43152934,46,44,36,0,2,1149,1,0,4
274,379890966,43152934,46,44,36,0,2,1149,1,0,4
275,379890966,43152934,46,44,36,0,2,1149,1,0,4
276,379890966,43152934,46,44,36,0,2,1149,1,0,4
277,379890966,43152934,46,44,36,0,2,1149,1,0,4
278,379890966,43152934,46,44,36,0,2,1149,1,0,4
279,379890966,43152934,46,44,36,0,2,1149,1,0,4
280,379890966,43152934,46,44,36,0,2,1149,1,0,4
281,379890966,43152934,46,44,36,0,2,1149,1,0,4
282,379890966,43152934,46,44,36,0,2,1149,1,0,4
283,379890966,43152934,46,44,36,0,2,1149,1,0,4
284,379890966,43152934,46,44,36,0,2,1149,1,0,4
285,379890966,43152934,46,44,36,0,2,1149,1,0,4
286,379890966,43152934,46,44,36,0,2,1149,1,0,4
287,379890966,43152934,46,44,36,0,2,1149,1,0,4
288,379890966,43152934,46,44,36,0,2,1149,1,0,4
289,379890966,43152934,46,44,36,0,2,1149,1,0,4
290,379890966,43152934,46,44,36,0,2,1149,1,0,4
291,379890966,43152934,46,44,36,0,2,1149,1,0,4
292,379890966,43152934,46,44,36,0,2,1149,1,0,4
293,379890966,43152934,46,44,36,0,2,1149,1,0,4
294,379890966,43152934,46,44,36,0,2,1149,1,0,4
295,379890966,43152934,46,44,36,0,2,1149,1,0,4
296,379890966,43152934,46,44,36,0,2,1149,1,0,4
297,379890966,43152934,46,44,36,0,2,1149,1,0,4
298,379890966,43152934,46,44,36,0,2,1149,1,0,4
299,379890966,43152934,46,44,36,0,2,1149,1,0,4
300,379890966,43152934,46,44,36,0,2,1149,1,0,4
301,379890966,43152934,46,44,36,0,2,1149,1,0,4
302,379890966,43152934,46,44,36,0,2,1149,1,0,4
303,379890966,43152934,46,44,36,0,2,1149,1,0,4
304,379890966,43152934,46,44,36,0,2,1149,1,0,4
305,379890966,43152934,46,44,36,0,2,1149,1,0,4
306,379890966,43152934,46,44,36,0,2,1149,1,0,4
307,379890966,43152934,46,44,36,0,2,1149,1,0,4
308,379890966,43152934,46,44,36,0,2,1149,1,0,4
309,379890966,43152934,46,44,36,0,2,1149,1,0,4
310,379890966,43152934,46,44,36,0,2,1149,1,0,4
311,379890966,43152934,46,44,36,0,2,1149,1,0,4
312,379890966,43152934,46,44,36,0,2,1149,1,0,4
313,379890966,43152934,46,44,36,0,2,1149,1,0,4
314,379890966,43152934,46,44,36,0,2,1149,1,0,4
315,379890966,43152934,46,44,36,0,2,1149,1,0,4
316,379890966,43152934,46,44,36,0,2,1149,1,0,4
317,379890966,43152934,46,44,36,0,2,1149,1,0,4
318,379890966,43152934,46,44,36,0,2,1149,1,0,4
319,379890966,43152934,46,44,36,0,2,1149,1,0,4
320,379890966,43152934,46,44,36,0,2,1149,1,0,4
321,379890966,43152934,46,44,36,0,2,1149,1,0,4
322,379890966,43152934,46,44,36,0,2,1149,1,0,4
323,379890966,43152934,46,44,36,0,2,1149,1,0,4
324,379890966,43152934,46,44,36,0,2,1149,1,0,4
325,379890966,43152934,46,44,36,0,2,1149,1,0,4
326,379890966,43152934,46,44,36,0,2,1149,1,0,4
327,379890966,43152934,46,44,36,0,2,1149,1,0,4
328,379890966,43152934,46,44,36,0,2,1149,1,0,4
329,379890966,43152934,46,44,36,0,2,1149,1,0,4
330,379890966,43152934,46,44,36,0,2,1149,1,0,4
331,379890966,43152934,46,44,36,0,2,1149,1,0,4
332,379890966,43152934,46,44,36,0,2,1149,1,0,4
333,379890966,43152934,46,44,36,0,2,1149,1,0,4
334,379890966,43152934,46,44,36,0,2,1149,1,0,4
335,379890966,43152934,46,44,36,0,2,1149,1,0,4
336,379890966,43152934,46,44,36,0,2,1149,1,0,4
337,379890966,43152934,46,44,36,0,2,1149,1,0,4
338,379890966,43152934,46,44,36,0,2,1149,1,0,4
339,379890966,43152934,46,44,36,0,2,1149,1,0,4
340,379890966,43152934,46,44,36,0,2,1149,1,0,4
341,379890966,43152934,46,44,36,0,2,1149,1,0,4
342,379890966,43152934,46,44,36,0,2,1149,1,0,4
343,379890966,43152934,46,44,36,0,2,1149,1,0,4
344,379890966,43152934,46,44,36,0,2,1149,1,0,4
345,379890966,43152934,46,44,36,0,2,1149,1,0,4
346,379890966,43152934,46,44,36,0,2,1149,1,0,4
347,379890966,43152934,46,44,36,0,2,1149,1,0,4
348,379890966,43152934,46,44,36,0,2,1149,1,0,4
349,379890966,43152934,46,44,36,0,2,1149,1,0,4
350,379890966,43152934,46,44,36,0,2,1149,1,0,4
351,379890966,43152934,46,44,36,0,2,1149,1,0,4
352,379890966,43152934,46,44,36,0,2,1149,1,0,4
353,379890966,43152934,46,44,36,0,2,1149,1,0,4
354,379890966,43152934,46,44,36,0,2,1149,1,0,4
355,379890966,43152934,46,44,36,0,2,1149,1,0,4
356,379890966,43152934,46,44,36,0,2,1149,1,0,4
357,379890966,43152934,46,44,36,0,2,1149,1,0,4
358,379890966,43152934,46,44,36,0,2,1149,1,0,4
359,379890966,43152934,46,44,36,0,2,1149,1,0,4
360,379890966,43152934,46,44,36,0,2,1149,1,0,4
361,379890966,43152934,46,44,36,0,2,1149,1,0,4
362,379890966,43152934,46,44,36,0,2,1149,1,0,4
363,379890966,43152934,46,44,36,0,2,1149,1,0,4
364,379890966,43152934,46,44,36,0,2,1149,1,0,4
365,379890966,43152934,46,44,36,0,2,1149,1,0,4
366,379890966,43152934,46,44,36,0,2,1149,1,0,4
367,379890966,43152934,46,44,36,0,2,1149,1,0,4
368,379890966,43152934,46,44,36,0,2,1149,1,0,4
369,379890966,43152934,46,44,36,0,2,1149,1,0,4
370,379890966,43152934,46,44,36,0,2,1149,1,0,4
371,379890966,43152934,46,44,36,0,2,1149,1,0,4
372,379890966,43152934,46,44,36,0,2,1149,1,0,4
373,379890966,43152934,46,44,36,0,2,1149,1,0,4
374,379890966,43152934,46,44,36,0,2,1149,1,0,4
375,379890966,43152934,46,44,36,0,2,1149,1,0,4
376,379890966,43152934,46,44,36,0,2,1149,1,0,4
377,379890966,43152934,46,44,36,0,2,1149,1,0,4
378,379890966,43152934,46,44,36,0,2,1149,1,0,4
379,379890966,43152934,46,44,36,0,2,1149,1,0,4
380,379890966,43152934,46,44,36,0,2,1149,1,0,4
381,379890966,43152934,46,44,36,0,2,1149,1,0,4
382,379890966,43152934,46,44,36,0,2,1149,1,0,4
383,379890966,43152934,46,44,36,0,2,1149,1,0,4
384,379890966,43152934,46,44,36,0,2,1149,1,0,4
385,379890966,43152934,46,44,36,0,2,1149,1,0,4
386,379890966,43152934,46,44,36,0,2,1149,1,0,4
387,379890966,43152934,46,44,36,0,2,1149,1,0,4
388,379890966,43152934,46,44,36,0,2,1149,1,0,4
389,379890966,43152934,46,44,36,0,2,1149,1,0,4
390,379890966,43152934,46,44,36,0,2,1149,1,0,4
391,379890966,43152934,46,44,36,0,2,1149,1,0,4
392,379890966,43152934,46,44,36,0,2,1149,1,0,4
393,379890966,43152934,46,44,36,0,2,1149,1,0,4
394,379890966,43152934,46,44,36,0,2,1149,1,0,4
395,379890966,43152934,46,44,36,0,2,1149,1,0,4
396,379890966,43152934,46,44,36,0,2,1149,1,0,4
397,379890966,43152934,46,44,36,0,2,1149,1,0,4
398,379890966,43152934,46,44,36,0,2,1149,1,0,4
399,379890966,43152934,46,44,36,0,2,1149,1,0,4
400,379890966,43152934,46,44,36,0,2,1149,1,0,4
401,379890966,43152934,46,44,36,0,2,1149,1,0,4
402,379890966,43152934,46,44,36,0,2,1149,1,0,4
403,379890966,43152934,46,44,36,0,2,1149,1,0,4
404,379890966,43152934,46,44,36,0,2,1149,1,0,4
405,379890966,43152934,46,44,36,0,2,1149,1,0,4
406,379890966,43152934,46,44,36,0,2,1149,1,0,4
407,379890966,43152934,46,44,36,0,2,1149,1,0,4
408,379890966,43152934,46,44,36,0,2,1149,1,0,4
409,379890966,43152934,46,44,36,0,2,1149,1,0,4
410,379890966,43152934,46,44,36,0,2,1149,1,0,4
411,379890966,43152934,46,44,36,0,2,1149,1,0,4
412,379890966,43152934,46,44,36,0,2,1149,1,0,4
413,379890966,43152934,46,44,36,0,2,1149,1,0,4
414,379890966,43152934,46,44,36,0,2,1149,1,0,4
415,379890966,43152934,46,44,36,0,2,1149,1,0,4
416,379890966,43152934,46,44,36,0,2,1149,1,0,4
417,379890966,43152934,46,44,36,0,2,1149,1,0,4
418,379890966,43152934,46,44,36,0,2,1149,1,0,4
419,379890966,43152934,46,44,36,0,2,1149,1,0,4
420,379890966,43152934,46,44,36,0,2,1149,1,0,4
421,379890966,43152934,46,44,36,0,2,1149,1,0,4
422,379890966,43152934,46,44,36,0,2,1149,1,0,4
423,379890966,43152934,46,44,36,0,2,1149,1,0,4
424,379890966,43152934,46,44,36,0,2,1149,1,0,4
425,379890966,43152934,46,44,36,0,2,1149,1,0,4
426,379890966,43152934,46,44,36,0,2,1149,1,0,4
427,379890966,43152934,46,44,36,0,2,1149,1,0,4
428,379890966,43152934,46,44,36,0,2,1149,1,0,4
429,379890966,43152934,46,44,36,0,2,1149,1,0,4
430,379890966,43152934,46,44,36,0,2,1149,1,0,4
431,379890966,43152934,46,44,36,0,2,1149,1,0,4
432,379890966,43152934,46,44,36,0,2,1149,1,0,4
433,379890966,43152934,46,44,36,0,2,1149,1,0,4
434,379890966,43152934,46,44,36,0,2,1149,1,0,4
435,379890966,43152934,46,44,36,0,2,1149,1,0,4
436,379890966,43152934,46,44,36,0,2,1149,1,0,4
437,379890966,43152934,46,44,36,0,2,1149,1,0,4
438,379890966,43152934,46,44,36,0,2,1149,1,0,4
439,379890966,43152934,46,44,36,0,2,1149,1,0,4
440,379890966,43152934,46,44,36,0,2,1149,1,0,4
441,379890966,43152934,46,44,36,0,2,1149,1,0,4
442,379890966,43152934,46,44,36,0,2,1149,1,0,4
443,379890966,43152934,46,44,36,0,2,1149,1,0,4
444,379890966,43152934,46,44,36,0,2,1149,1,0,4
445,379890966,43152934,46,44,36,0,2,1149,1,0,4
446,379890966,43152934,46,44,36,0,2,1149,1,0,4
447,379890966,43152934,46,44,36,0,2,1149,1,0,4
448,379890966,43152934,46,44,36,0,2,1149,1,0,4
449,379890966,43152934,46,44,36,0,2,1149,1,0,4
450,379890966,43152934,46,44,36,0,2,1149,1,0,4
451,379890966,43152934,46,44,36,0,2,1149,1,0,4
452,380896001,92617270,47,45,0,46,3,1058,1,0,4
453,380896001,92617270,47,45,0,46,3,1058,1,0,4
454,380896001,92617270,47,45,0,0,3,1058,1,0,4
455,380896001,92617270,47,45,0,0,3,1058,1,0,4
456,386486365,150773530,48,46,0,47,2,1393,1,0,4
457,380439835,104835567,49,47,37,48,1,695,1,0,4
458,380439835,104835567,49,47,37,0,1,695,1,0,4
459,380439835,104835567,49,47,37,56,1,695,1,0,4
460,384554694,136604516,50,48,38,49,2,740,1,0,3
461,384554694,136604516,50,48,38,0,2,740,1,0,3
462,384554694,136604516,50,48,38,0,2,740,1,0,3
463,384650685,136604516,51,48,38,49,2,745,1,0,3
464,384650685,136604516,51,48,38,0,2,745,1,0,3
465,384650685,136604516,51,48,38,0,2,745,1,0,3
466,384646151,102444351,52,19,39,50,2,742,1,0,4
467,384646151,102444351,52,19,39,50,2,742,1,0,4
468,384646151,102444351,52,19,39,50,2,742,1,0,4
469,384646151,102444351,52,19,39,50,2,742,1,0,4
470,384646151,102444351,52,19,39,50,2,742,1,0,4
471,384646151,102444351,52,19,39,50,2,742,1,0,4
472,384646151,102444351,52,19,39,50,2,742,1,0,4
473,384646151,102444351,52,19,39,50,2,742,1,0,4
474,384646151,102444351,52,19,39,50,2,742,1,0,4
475,384646151,102444351,52,19,39,50,2,742,1,0,4
